tingkat setelah parent,parent,similarity 
5,polkam,"[('polhukam', 0.8379629254341125), ('menko', 0.7947311401367188), ('kemenko', 0.7846066951751709), ('ekuin', 0.7505887150764465), ('kemhan', 0.7262418270111084), ('kesra', 0.7232875823974609), ('dephan', 0.7232174873352051), ('ryamizard', 0.7223348617553711), ('esdm', 0.7190279364585876), ('ryacudu', 0.7182359099388123)]"
5,perdama,"[('perdana', 0.6289342045783997), ('lhk', 0.5491552352905273), ('kehakiman', 0.5402897000312805), ('zulhasnan', 0.5374606847763062), ('mulken', 0.5359001755714417), ('tanucci', 0.5312498211860657), ('esdm', 0.5177812576293945), ('tarafnya', 0.4776529371738434), ('ptip', 0.47406795620918274), ('pupr', 0.45994994044303894)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,partido,"[('socialista', 0.8868849277496338), ('democrática', 0.885665237903595), ('republicana', 0.8436647057533264), ('revolucionario', 0.8425496816635132), ('democrático', 0.8327224850654602), ('frente', 0.8219884634017944), ('movimiento', 0.817083477973938), ('acción', 0.8159870505332947), ('revolucionaria', 0.8106438517570496), ('nacionalista', 0.8021268248558044)]"
5,democrática,"[('partido', 0.885665237903595), ('socialista', 0.849446713924408), ('acción', 0.8396667838096619), ('republicana', 0.8288768529891968), ('movimiento', 0.828307032585144), ('democrático', 0.8188665509223938), ('frente', 0.7863154411315918), ('revolucionario', 0.781945526599884), ('revolucionaria', 0.780321478843689), ('démocratique', 0.7676748633384705)]"
5,sentralisme,"[('leninis', 0.6734970211982727), ('libertarian', 0.6704134345054626), ('leninisme', 0.660892128944397), ('totaliter', 0.6497743725776672), ('otoritarianisme', 0.6424233913421631), ('berideologi', 0.636427640914917), ('anarko', 0.6311678886413574), ('proletariat', 0.6304287314414978), ('neoliberalisme', 0.6257627606391907), ('demokrasi', 0.621782124042511)]"
5,elecciones,"[('republicana', 0.6923521161079407), ('resistencia', 0.6814453601837158), ('partido', 0.6779636144638062), ('revolucionaria', 0.6770378947257996), ('república', 0.6740484833717346), ('unión', 0.6680331230163574), ('socialista', 0.6679708957672119), ('democrático', 0.6658324003219604), ('democrática', 0.6649085283279419), ('federación', 0.6633946299552917)]"
5,republicana,"[('socialista', 0.845479428768158), ('partido', 0.8436646461486816), ('democrática', 0.828876793384552), ('revolucionaria', 0.8269839882850647), ('comunista', 0.7959768772125244), ('democrático', 0.7906754612922668), ('liberación', 0.7750182747840881), ('frente', 0.7682825326919556), ('movimiento', 0.7653906345367432), ('unión', 0.7647664546966553)]"
5,dpn,"[('fomma', 0.6710243225097656), ('rapimnas', 0.6674598455429077), ('pwri', 0.6584849953651428), ('depkeh', 0.6520293354988098), ('sinam', 0.6515541076660156), ('bursah', 0.6460240483283997), ('الوطني', 0.6443008184432983), ('depinas', 0.6396744847297668), ('sinansari', 0.6389317512512207), ('komber', 0.6373113989830017)]"
5,démocratie,"[('communiste', 0.8455016613006592), ('éducation', 0.8333121538162231), ('révolutionnaire', 0.8221813440322876), ('socialiste', 0.8204860091209412), ('debout', 0.8204753398895264), ('mouvement', 0.8203142285346985), ('développement', 0.8189729452133179), ('lutte', 0.8163095116615295), ('scientifique', 0.8113016486167908), ('societé', 0.8099206686019897)]"
5,liberasi,"[('humanisasi', 0.7291117906570435), ('globalisme', 0.5744171142578125), ('progresivisme', 0.5669910311698914), ('chauvinisme', 0.5596820116043091), ('nasakom', 0.5507484078407288), ('antikapitalisme', 0.5506479144096375), ('populisme', 0.550443708896637), ('jabha', 0.5486700534820557), ('marhaenisme', 0.5458048582077026), ('neoliberalisme', 0.5447169542312622)]"
5,democrático,"[('partido', 0.8327224850654602), ('socialista', 0.8306107521057129), ('democrática', 0.8188665509223938), ('comunista', 0.8012009859085083), ('resistencia', 0.7993844151496887), ('unión', 0.7988718152046204), ('primero', 0.7909692525863647), ('republicana', 0.7906754612922668), ('anos', 0.7851945757865906), ('paraguayo', 0.7845340967178345)]"
5,pendayagunaan,"[('aparatur', 0.7909769415855408), ('ristek', 0.6730058193206787), ('meneg', 0.666279137134552), ('bappenas', 0.6572778224945068), ('pupr', 0.6571658253669739), ('esdm', 0.6544564366340637), ('ketenagakerjaan', 0.6525771021842957), ('polkam', 0.6502931714057922), ('agraria', 0.6487390995025635), ('kesra', 0.6445273756980896)]"
5,kepegawaian,"[('kearsipan', 0.732502818107605), ('kasubag', 0.7168246507644653), ('kasubbag', 0.7143504023551941), ('setda', 0.7015163898468018), ('pertanahan', 0.6831785440444946), ('ketatausahaan', 0.6817981004714966), ('personalia', 0.6732287406921387), ('kesekretariatan', 0.6722864508628845), ('kesra', 0.6704939007759094), ('depdagri', 0.6664260029792786)]"
5,birokrasi,"[('sentralisasi', 0.6838011145591736), ('desentralisasi', 0.6359955072402954), ('aparatur', 0.6213721632957458), ('politik', 0.5987081527709961), ('pemerintahan', 0.5978898406028748), ('agraria', 0.5897793173789978), ('kebijakan', 0.5892515778541565), ('administrasi', 0.5751615166664124), ('birokrat', 0.5740874409675598), ('tersentralisasi', 0.5723247528076172)]"
5,akuntabilitas,"[('transparansi', 0.8435806035995483), ('keterbukaan', 0.690645694732666), ('audit', 0.6777716875076294), ('independensi', 0.6646401882171631), ('penganggaran', 0.662700891494751), ('integritas', 0.6617336869239807), ('fasilitasi', 0.6606309413909912), ('penjaminan', 0.6562967896461487), ('optimalisasi', 0.6474218368530273), ('penguatan', 0.6451930999755859)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,meneg,"[('kemenko', 0.7173821330070496), ('polhukam', 0.6990159153938293), ('menneg', 0.6932643055915833), ('menko', 0.6931842565536499), ('bappenas', 0.6849781274795532), ('pendayagunaan', 0.6662790775299072), ('polkam', 0.6661562919616699), ('neg', 0.6506174802780151), ('wilopo', 0.635971188545227), ('suwirjo', 0.6353699564933777)]"
5,bappenas,"[('balitbang', 0.7254557013511658), ('kesra', 0.723499596118927), ('ukp', 0.7210336327552795), ('menko', 0.7190810441970825), ('polhukam', 0.7107771039009094), ('bppt', 0.7078526020050049), ('depdagri', 0.704910397529602), ('bkkbn', 0.7048690319061279), ('bkpm', 0.7030909061431885), ('menneg', 0.7027349472045898)]"
5,administrasi,"[('administratif', 0.6676152944564819), ('adminstrasi', 0.5983927249908447), ('kepemerintahan', 0.5916938781738281), ('kepegawaian', 0.5843807458877563), ('aparatur', 0.5802532434463501), ('birokrasi', 0.5751614570617676), ('perpajakan', 0.5730189085006714), ('pemerintahan', 0.5688726902008057), ('perencanaan', 0.5647614002227783), ('adminitrasi', 0.5576367378234863)]"
5,depdagri,"[('ditjen', 0.7828384637832642), ('kemhan', 0.750091016292572), ('kasubag', 0.7320635914802551), ('hankam', 0.7277043461799622), ('setjen', 0.7103801965713501), ('polhukam', 0.7056363821029663), ('bappenas', 0.7049102783203125), ('dephan', 0.7022194266319275), ('kabag', 0.6935160160064697), ('balitbang', 0.691408634185791)]"
5,fasilitasi,"[('penganggaran', 0.6655161380767822), ('akuntabilitas', 0.6606308817863464), ('penyiapan', 0.646544873714447), ('perumusan', 0.6440278887748718), ('pengoordinasian', 0.636590838432312), ('penyuluhan', 0.6363636255264282), ('inventarisasi', 0.6278970837593079), ('monitoring', 0.6274956464767456), ('konsultansi', 0.6254899501800537), ('pendampingan', 0.6205628514289856)]"
5,askes,"[('jamsostek', 0.726336658000946), ('sjp', 0.6663483381271362), ('bpjs', 0.6585792899131775), ('jamkesmas', 0.6563895344734192), ('taspen', 0.6071398854255676), ('asabri', 0.5907797813415527), ('peruri', 0.5813027620315552), ('danareksa', 0.5746534466743469), ('radiokom', 0.5733663439750671), ('btn', 0.5662019848823547)]"
5,bpjs,"[('jamsostek', 0.6723122596740723), ('askes', 0.6585792303085327), ('ketenagakerjaan', 0.6336919069290161), ('jamkesmas', 0.6289728283882141), ('depkes', 0.595676064491272), ('tabungan', 0.5478016138076782), ('jkn', 0.5339863300323486), ('posyandu', 0.5286709070205688), ('jaminan', 0.5281412601470947), ('kesehatan', 0.5232288837432861)]"
5,dirut,"[('presdir', 0.8472480177879333), ('sofyan', 0.7376390099525452), ('sudwikatmono', 0.7301899790763855), ('hary', 0.7105016112327576), ('prajogo', 0.7089349627494812), ('alwin', 0.7017354369163513), ('syahril', 0.6960392594337463), ('salimin', 0.6943342089653015), ('dedy', 0.6935200691223145), ('rinaldi', 0.6907186508178711)]"
5,pegadaian,"[('perum', 0.6767067313194275), ('bulog', 0.6687405109405518), ('bri', 0.6598174571990967), ('bni', 0.6453369855880737), ('bjb', 0.6394776701927185), ('peruri', 0.6335158944129944), ('jamsostek', 0.6321107745170593), ('bpr', 0.619422197341919), ('kcp', 0.6168962121009827), ('btn', 0.6165964007377625)]"
5,perum,"[('peruri', 0.749178409576416), ('perhutani', 0.7099601626396179), ('perumnas', 0.7022056579589844), ('bpr', 0.68763667345047), ('pegadaian', 0.6767069101333618), ('griya', 0.6725322604179382), ('btn', 0.6702366471290588), ('permai', 0.6698669791221619), ('pn', 0.6504595279693604), ('agro', 0.6489500999450684)]"
5,bulog,"[('bkpm', 0.6775652766227722), ('pegadaian', 0.6687405705451965), ('kesra', 0.6489344239234924), ('bappenas', 0.6371234059333801), ('bpr', 0.6333431005477905), ('jamsostek', 0.6272372603416443), ('perum', 0.6255279779434204), ('kepegawaian', 0.6223121881484985), ('bppt', 0.6138561367988586), ('ppn', 0.6086580157279968)]"
5,taspen,"[('insurance', 0.6275814771652222), ('jamsostek', 0.6271620988845825), ('btpn', 0.626362144947052), ('investama', 0.6261515617370605), ('sinarmas', 0.6212642192840576), ('jiwasraya', 0.6117386221885681), ('bpr', 0.6075126528739929), ('askes', 0.6071398854255676), ('indominco', 0.6051525473594666), ('bni', 0.6006313562393188)]"
5,presdir,"[('dirut', 0.8472480773925781), ('danareksa', 0.7508556842803955), ('wadirut', 0.7101308703422546), ('pamudja', 0.7075775861740112), ('sudwikatmono', 0.694241464138031), ('comfeed', 0.6906326413154602), ('sinarmas', 0.6897988319396973), ('berca', 0.6877145171165466), ('investama', 0.6791221499443054), ('japfa', 0.6786704063415527)]"
5,ketenagakerjaan,"[('perburuhan', 0.7097743153572083), ('pendayagunaan', 0.6525771617889404), ('kominfo', 0.6487637758255005), ('pupr', 0.641029417514801), ('agraria', 0.6404765248298645), ('bpjs', 0.6336919665336609), ('kehutanan', 0.6307045221328735), ('esdm', 0.6242077946662903), ('pertanahan', 0.6236851215362549), ('keimigrasian', 0.6178998947143555)]"
5,jasindo,"[('jiwasraya', 0.6730806231498718), ('recapital', 0.6719465851783752), ('sinarmas', 0.6703905463218689), ('axa', 0.6657484173774719), ('korindo', 0.660319447517395), ('comfeed', 0.6487939953804016), ('securitas', 0.6485390663146973), ('aldiron', 0.6461660861968994), ('avrist', 0.6418246626853943), ('realty', 0.6359829306602478)]"
5,jamsostek,"[('askes', 0.7263365983963013), ('bpjs', 0.6723123788833618), ('dirut', 0.6577267646789551), ('pegadaian', 0.6321108937263489), ('perum', 0.628452479839325), ('bulog', 0.6272372007369995), ('taspen', 0.6271621584892273), ('presdir', 0.6179268956184387), ('ketenagakerjaan', 0.6116988062858582), ('jasindo', 0.6090593338012695)]"
5,sjp,"[('askes', 0.6663483381271362), ('balimester', 0.5950586795806885), ('grahawita', 0.5939818024635315), ('gld', 0.5888173580169678), ('asabri', 0.5873377323150635), ('indolakto', 0.5843993425369263), ('radiokom', 0.5806418657302856), ('elektrindo', 0.5747452974319458), ('jordanindo', 0.5716634392738342), ('higina', 0.5694791674613953)]"
5,bpjs,"[('jamsostek', 0.6723122596740723), ('askes', 0.6585792303085327), ('ketenagakerjaan', 0.6336919069290161), ('jamkesmas', 0.6289728283882141), ('depkes', 0.595676064491272), ('tabungan', 0.5478016138076782), ('jkn', 0.5339863300323486), ('posyandu', 0.5286709070205688), ('jaminan', 0.5281412601470947), ('kesehatan', 0.5232288837432861)]"
5,jamkesmas,"[('askes', 0.656389594078064), ('bpjs', 0.6289728879928589), ('kepesertaan', 0.5608366131782532), ('pkh', 0.5408570766448975), ('jkn', 0.5204320549964905), ('ojk', 0.5163753628730774), ('jamkesda', 0.5148558020591736), ('prabayar', 0.513885498046875), ('eternet', 0.5055605173110962), ('yandu', 0.503645658493042)]"
5,taspen,"[('insurance', 0.6275814771652222), ('jamsostek', 0.6271620988845825), ('btpn', 0.626362144947052), ('investama', 0.6261515617370605), ('sinarmas', 0.6212642192840576), ('jiwasraya', 0.6117386221885681), ('bpr', 0.6075126528739929), ('askes', 0.6071398854255676), ('indominco', 0.6051525473594666), ('bni', 0.6006313562393188)]"
5,asabri,"[('danareksa', 0.7528931498527527), ('indolife', 0.7492920160293579), ('multicitra', 0.7454713582992554), ('siberkom', 0.7426884770393372), ('jakartabatas', 0.7392812371253967), ('multibreeder', 0.7379957437515259), ('corporindo', 0.7377306222915649), ('agranet', 0.7363788485527039), ('royalindo', 0.7362255454063416), ('pertagas', 0.7299414873123169)]"
5,peruri,"[('perum', 0.7491782903671265), ('pegadaian', 0.6335159540176392), ('pn', 0.6302955746650696), ('btn', 0.6199073195457458), ('bulog', 0.6014878749847412), ('jamsostek', 0.5934154987335205), ('bpr', 0.5914008617401123), ('askes', 0.5813027024269104), ('sucofindo', 0.5772885084152222), ('cipaganti', 0.5675884485244751)]"
5,danareksa,"[('multicitra', 0.7710855007171631), ('jalantol', 0.7645226716995239), ('agranet', 0.7633914947509766), ('siberkom', 0.7630095481872559), ('comfeed', 0.7594916224479675), ('jakartabatas', 0.75701504945755), ('corporindo', 0.7554154396057129), ('retailindo', 0.7542200088500977), ('elnusa', 0.7532877922058105), ('asabri', 0.7528931498527527)]"
5,radiokom,"[('masaro', 0.9342879056930542), ('inhutani', 0.7317851185798645), ('kcj', 0.7048879861831665), ('metrix', 0.7048555016517639), ('suryamas', 0.7042053937911987), ('cpoku', 0.6914194226264954), ('inco', 0.6873928904533386), ('pamudja', 0.6823591589927673), ('syamsari', 0.6760296821594238), ('jasamarga', 0.6716300249099731)]"
5,btn,"[('bni', 0.7593507170677185), ('bjb', 0.7475764751434326), ('bukopin', 0.7460415363311768), ('btpn', 0.7387536764144897), ('nisp', 0.7354204058647156), ('bca', 0.7198227643966675), ('bri', 0.7060250043869019), ('danamon', 0.7048840522766113), ('panin', 0.697769284248352), ('bpr', 0.6955426335334778)]"
5,perburuhan,"[('agraria', 0.7257033586502075), ('ketenagakerjaan', 0.709774374961853), ('kehakiman', 0.6533244252204895), ('kompartimen', 0.6054619550704956), ('pendayagunaan', 0.597711980342865), ('polkam', 0.579020082950592), ('esdm', 0.5754075646400452), ('kriminologi', 0.5718454122543335), ('advokasi', 0.5652036666870117), ('pertanahan', 0.5624125599861145)]"
5,pendayagunaan,"[('aparatur', 0.7909769415855408), ('ristek', 0.6730058193206787), ('meneg', 0.666279137134552), ('bappenas', 0.6572778224945068), ('pupr', 0.6571658253669739), ('esdm', 0.6544564366340637), ('ketenagakerjaan', 0.6525771021842957), ('polkam', 0.6502931714057922), ('agraria', 0.6487390995025635), ('kesra', 0.6445273756980896)]"
5,kominfo,"[('ristek', 0.6597896814346313), ('perpres', 0.6491438746452332), ('ketenagakerjaan', 0.6487637162208557), ('esdm', 0.6418195366859436), ('dirjen', 0.6415989398956299), ('ptip', 0.6350347399711609), ('ppk', 0.6344768404960632), ('menhub', 0.6269126534461975), ('dikti', 0.6263369917869568), ('menkes', 0.6253142356872559)]"
5,pupr,"[('esdm', 0.8274357318878174), ('ptip', 0.7048047184944153), ('ristek', 0.6961344480514526), ('kirmanto', 0.6850465536117554), ('lhk', 0.6834155917167664), ('supeno', 0.6661791801452637), ('pendayagunaan', 0.6571657657623291), ('perhubungan', 0.6499090790748596), ('sandjojo', 0.6480913758277893), ('ketenagakerjaan', 0.6410292983055115)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,bpjs,"[('jamsostek', 0.6723122596740723), ('askes', 0.6585792303085327), ('ketenagakerjaan', 0.6336919069290161), ('jamkesmas', 0.6289728283882141), ('depkes', 0.595676064491272), ('tabungan', 0.5478016138076782), ('jkn', 0.5339863300323486), ('posyandu', 0.5286709070205688), ('jaminan', 0.5281412601470947), ('kesehatan', 0.5232288837432861)]"
5,kehutanan,"[('perikanan', 0.6854466199874878), ('pertanian', 0.6673962473869324), ('perindustrian', 0.6619914174079895), ('esdm', 0.6606609225273132), ('pertanahan', 0.6359249949455261), ('agraria', 0.6331104636192322), ('ketenagakerjaan', 0.6307045221328735), ('hortikultura', 0.626818835735321), ('pupr', 0.6208108067512512), ('kelautan', 0.6187516450881958)]"
5,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
5,pertanahan,"[('agraria', 0.738410472869873), ('bpn', 0.7117873430252075), ('penyehatan', 0.6938632130622864), ('kepegawaian', 0.6831785440444946), ('kearsipan', 0.6804880499839783), ('bappenas', 0.6422092914581299), ('kehutanan', 0.6359249353408813), ('ketenagakerjaan', 0.6236850619316101), ('persandian', 0.6177957653999329), ('perpajakan', 0.6104491353034973)]"
