tingkat setelah parent,parent,similarity
4,diperhitungkan,"[('dipertimbangkan', 0.7400229573249817), ('diperhatikan', 0.7014118432998657), ('diantisipasi', 0.6976130604743958), ('dipertanyakan', 0.6844188570976257), ('diprediksi', 0.6712415814399719), ('dirasakan', 0.6691567301750183), ('dievaluasi', 0.6681252717971802), ('terpenuhi', 0.6671156287193298), ('dibayangkan', 0.66264808177948), ('ditentukan', 0.6564294695854187)]"
4,dijalankan,"[('dikelola', 0.6858463287353516), ('dipantau', 0.681958019733429), ('dikontrol', 0.6768242716789246), ('dikendalikan', 0.67103111743927), ('dilaksanakan', 0.6695534586906433), ('diatur', 0.6690621972084045), ('ditangani', 0.6584107875823975), ('dilakukan', 0.6577385663986206), ('dioperasikan', 0.651435911655426), ('dikoordinasikan', 0.6482670307159424)]"
4,dikendalikan,"[('dikontrol', 0.8906583189964294), ('dipantau', 0.718224287033081), ('dilawan', 0.7126621007919312), ('digerakkan', 0.7106959223747253), ('dihambat', 0.7054348587989807), ('digerakan', 0.696485161781311), ('dikuasai', 0.6876370310783386), ('diawasi', 0.6854113340377808), ('dirangsang', 0.6830818057060242), ('ditembus', 0.6829286813735962)]"
4,dievaluasi,"[('diverifikasi', 0.7686927318572998), ('dipertimbangkan', 0.7518863677978516), ('diteliti', 0.745198130607605), ('dianalisa', 0.7225585579872131), ('dianalisis', 0.7214928865432739), ('dimonitor', 0.7110762596130371), ('dikaji', 0.7062588334083557), ('diuji', 0.6978492140769958), ('diantisipasi', 0.6929643750190735), ('divalidasi', 0.6928774118423462)]"
4,dihitung,"[('diukur', 0.7710396647453308), ('ditentukan', 0.6550369262695312), ('didefinisikan', 0.6497875452041626), ('menghitung', 0.6471519470214844), ('dikalikan', 0.6186660528182983), ('diperhitungkan', 0.6123695373535156), ('diprediksi', 0.6066057682037354), ('dituliskan', 0.5926365852355957), ('dilihat', 0.5915855765342712), ('dikurangi', 0.58704674243927)]"
4,menentukan,"[('penentuan', 0.7341366410255432), ('ditentukan', 0.6545605063438416), ('memprediksi', 0.6510592699050903), ('mengukur', 0.6390017867088318), ('memastikan', 0.638665497303009), ('menghitung', 0.6291521787643433), ('menetapkan', 0.6094363331794739), ('mengatur', 0.6024248003959656), ('memverifikasi', 0.5976784229278564), ('memperjelas', 0.5935696959495544)]"
4,dibatasi,"[('didominasi', 0.6511971354484558), ('ditentukan', 0.6504339575767517), ('dikontrol', 0.6493727564811707), ('ditopang', 0.6458320021629333), ('dilampaui', 0.6430865526199341), ('ditunjang', 0.6375590562820435), ('dicakup', 0.6371249556541443), ('dilewati', 0.6364704370498657), ('diimbangi', 0.6357420086860657), ('dilingkupi', 0.633397102355957)]"
4,diukur,"[('dihitung', 0.771039605140686), ('terukur', 0.6939472556114197), ('dikalibrasi', 0.6728929877281189), ('diamati', 0.6613962054252625), ('pengukuran', 0.6585036516189575), ('didefinisikan', 0.6536778211593628), ('dikalikan', 0.6503583192825317), ('ditentukan', 0.6492107510566711), ('mengukur', 0.6490525603294373), ('dideteksi', 0.640012264251709)]"
4,diverifikasi,"[('divalidasi', 0.7991008162498474), ('dianalisa', 0.789939820766449), ('dievaluasi', 0.7686927914619446), ('dikarakterisasi', 0.7538807988166809), ('disangkal', 0.753229022026062), ('direalisasikan', 0.7445504665374756), ('dimonitor', 0.7429137229919434), ('diungkap', 0.7361072301864624), ('dianalisis', 0.7356172204017639), ('diantisipasi', 0.7327660918235779)]"
4,diangkat,"[('ditunjuk', 0.7574195265769958), ('dilantik', 0.7540910840034485), ('mengangkatnya', 0.6971520781517029), ('dikukuhkan', 0.687615156173706), ('dipromosikan', 0.6730599403381348), ('terpilih', 0.6623866558074951), ('dinobatkan', 0.6278067231178284), ('menunjuknya', 0.6021872758865356), ('menjabat', 0.5966495275497437), ('ditahbiskan', 0.5944974422454834)]"
4,disyahkan,"[('diresmikanlah', 0.6527373790740967), ('dikukuhkan', 0.6260977387428284), ('ditindak', 0.6103925704956055), ('disahkan', 0.590503454208374), ('ditindaklanjuti', 0.567611038684845), ('disempurnakan', 0.5674033761024475), ('dirumuskan', 0.5484456419944763), ('dikuatkan', 0.5441787838935852), ('dinegerikan', 0.5425058007240295), ('ditetapkan', 0.5357850193977356)]"
4,ditindaklanjuti,"[('ditindak', 0.7278878688812256), ('dikuatkan', 0.7000287175178528), ('ditanggapi', 0.6769759058952332), ('direspon', 0.6737099289894104), ('direalisasikan', 0.6694782376289368), ('disetujui', 0.6477386355400085), ('diralat', 0.6415645480155945), ('lanjuti', 0.6395367383956909), ('dirumuskan', 0.6290609836578369), ('diverifikasi', 0.6182806491851807)]"
4,dipertimbangkan,"[('dievaluasi', 0.751886248588562), ('diperhitungkan', 0.7400230169296265), ('diperhatikan', 0.7100054621696472), ('dikaji', 0.7001805901527405), ('dipertanyakan', 0.6949610710144043), ('dieksplorasi', 0.6840542554855347), ('dipikirkan', 0.6807792782783508), ('diteliti', 0.6765546202659607), ('diupayakan', 0.6741669178009033), ('diverifikasi', 0.6656673550605774)]"
4,dicetuskan,"[('digagas', 0.7588655352592468), ('dikemukakan', 0.7297069430351257), ('dipelopori', 0.7206170558929443), ('diciptakan', 0.6836788058280945), ('dipopulerkan', 0.6774588823318481), ('dirintis', 0.6587477922439575), ('diprakarsai', 0.651712954044342), ('diutarakan', 0.647064745426178), ('diinisiasi', 0.6433901786804199), ('diusulkan', 0.6377661228179932)]"
4,diasumsikan,"[('mengasumsikan', 0.7393362522125244), ('disimpulkan', 0.7379154562950134), ('berasumsi', 0.7043207883834839), ('mensugestikan', 0.695458173751831), ('diindikasikan', 0.6946387887001038), ('diterangkan', 0.6814925074577332), ('menujukkan', 0.6775856018066406), ('simpulkan', 0.6727403998374939), ('menyiratkan', 0.6695235371589661), ('dikatakan', 0.6641849875450134)]"
4,dianggap,"[('dipandang', 0.8835728764533997), ('menganggapnya', 0.7219715118408203), ('dinilai', 0.694322943687439), ('dicap', 0.6911268830299377), ('dikategorikan', 0.6823866963386536), ('ditafsirkan', 0.678845226764679), ('menganggap', 0.6761668920516968), ('dipahami', 0.6759606003761292), ('disalahartikan', 0.6712459325790405), ('dimaknai', 0.670293927192688)]"
4,diakui,"[('diklaim', 0.6472552418708801), ('ditetapkan', 0.6389816999435425), ('dianggap', 0.6289475560188293), ('diterima', 0.6221973896026611), ('diperhitungkan', 0.6177524924278259), ('dipandang', 0.6173588037490845), ('didefinisikan', 0.6103400588035583), ('dinyatakan', 0.6080477237701416), ('dideskripsikan', 0.6037914156913757), ('didaftarkan', 0.5944972038269043)]"
4,dikatakan,"[('disimpulkan', 0.7634778618812561), ('dibayangkan', 0.7424997687339783), ('diterangkan', 0.71729576587677), ('dipercayai', 0.7078503966331482), ('diartikan', 0.7077465057373047), ('dimaklumi', 0.6882584095001221), ('ditafsirkan', 0.6852791905403137), ('dimaknai', 0.6774753332138062), ('dipahami', 0.6766749024391174), ('dipastikan', 0.6763572692871094)]"
4,terdaftar,"[('didaftarkan', 0.7251951694488525), ('diakui', 0.5518759489059448), ('ditetapkan', 0.5464528799057007), ('tercatat', 0.5463881492614746), ('berstatus', 0.5422384142875671), ('mendaftar', 0.5370528101921082), ('dicantumkan', 0.5201947689056396), ('beroperasi', 0.4892125725746155), ('dicatatkan', 0.48838236927986145), ('teridentifikasi', 0.4833511710166931)]"
4,dicantumkan,"[('tercantum', 0.8293009400367737), ('mencantumkan', 0.7860376834869385), ('tertera', 0.7500393390655518), ('disertakan', 0.7359127998352051), ('dituliskan', 0.7012761235237122), ('didaftarkan', 0.6975118517875671), ('disebutkan', 0.6779646277427673), ('ditampilkan', 0.6430091261863708), ('disinggung', 0.6305754780769348), ('dimunculkan', 0.6281239986419678)]"
4,dicatatkan,"[('didaftarkan', 0.6836850047111511), ('diverifikasi', 0.6372328400611877), ('dipecahkan', 0.6371200680732727), ('dikonfirmasikan', 0.6226270794868469), ('dicantumkan', 0.6186056137084961), ('diulas', 0.6077735424041748), ('didaftar', 0.6003511548042297), ('diaudit', 0.5981754660606384), ('disertakan', 0.5964853763580322), ('dieksplorasi', 0.5928454995155334)]"
4,didaftar,"[('didaftarkan', 0.649891197681427), ('digariskan', 0.6469246745109558), ('diakreditasi', 0.644983172416687), ('disertifikasi', 0.6053526997566223), ('dicatatkan', 0.6003512144088745), ('dilampaui', 0.5969086289405823), ('dikoleksi', 0.5942956805229187), ('dicover', 0.5834150314331055), ('dilekati', 0.5816249251365662), ('ditetapkan', 0.5805493593215942)]"
4,tercantum,"[('dicantumkan', 0.8293008208274841), ('tertera', 0.8138192296028137), ('termaktub', 0.796069860458374), ('termuat', 0.7410294413566589), ('tertuang', 0.7359925508499146), ('disebutkan', 0.7129414081573486), ('tertulis', 0.6786048412322998), ('mencantumkan', 0.6751469373703003), ('dicatat', 0.6296523213386536), ('dituliskan', 0.6265497803688049)]"
4,dialokasikan,"[('mengalokasikan', 0.7082687020301819), ('dibayarkan', 0.6553414463996887), ('dibagikan', 0.6363731622695923), ('diinvestasikan', 0.6250689625740051), ('disumbangkan', 0.620525598526001), ('disediakan', 0.6145426034927368), ('disalurkan', 0.6142624020576477), ('didonasikan', 0.6058983206748962), ('disewakan', 0.6045544147491455), ('didaftarkan', 0.5887536406517029)]"
4,dijumpai,"[('didapati', 0.8070977926254272), ('ditemukan', 0.7958953380584717), ('ditemui', 0.7248637080192566), ('dikenali', 0.6434173583984375), ('ditanam', 0.6195420026779175), ('terdapat', 0.6147593855857849), ('dibudidayakan', 0.6111752390861511), ('diaplikasikan', 0.608200192451477), ('dilihat', 0.6052625179290771), ('teramati', 0.5993043780326843)]"
4,mencakup,"[('meliputi', 0.8470293283462524), ('melingkupi', 0.7570838928222656), ('mencakupi', 0.6409302949905396), ('menyangkut', 0.594093918800354), ('terdapat', 0.5924084782600403), ('memuat', 0.5920025706291199), ('termasuk', 0.5912933349609375), ('berisi', 0.5810075402259827), ('menyertakan', 0.5725286602973938), ('mencangkup', 0.5626119375228882)]"
4,terkonsentrasi,"[('terpusat', 0.6508806943893433), ('dipusatkan', 0.5877711176872253), ('berada', 0.5812064409255981), ('terdapat', 0.5743146538734436), ('tersebar', 0.553648054599762), ('melingkupi', 0.5365208387374878), ('berpusat', 0.5252610445022583), ('terisolasi', 0.5235813856124878), ('dijumpai', 0.5194197297096252), ('mendominasi', 0.516166627407074)]"
4,ditemukan,"[('dijumpai', 0.7958953380584717), ('diketemukan', 0.763058066368103), ('didapati', 0.7153440117835999), ('digali', 0.6714719533920288), ('diamati', 0.6629152297973633), ('diidentifikasi', 0.6589573621749878), ('diawetkan', 0.6387505531311035), ('teramati', 0.6366304755210876), ('ditemui', 0.61957186460495), ('teridentifikasi', 0.597136378288269)]"
4,disediakan,"[('menyediakan', 0.7286807894706726), ('disiapkan', 0.7100918889045715), ('ditawarkan', 0.6892237663269043), ('tersedia', 0.6578010320663452), ('dipersyaratkan', 0.6343953609466553), ('dialokasikan', 0.6145426034927368), ('dikhususkan', 0.6048741936683655), ('sediakan', 0.599913477897644), ('dipesan', 0.5951551795005798), ('dilengkapi', 0.5940319895744324)]"
4,menyediakan,"[('menawarkan', 0.7716947793960571), ('disediakan', 0.7286807894706726), ('memberikan', 0.6995911598205566), ('menyajikan', 0.6506143808364868), ('tersedia', 0.6499261856079102), ('memasok', 0.633240818977356), ('penyediaan', 0.6283096075057983), ('menyalurkan', 0.612753689289093), ('mengelola', 0.6066002249717712), ('menyuplai', 0.6036484837532043)]"
4,disertakan,"[('diikutsertakan', 0.7698950171470642), ('menyertakan', 0.7591392397880554), ('dicantumkan', 0.7359127402305603), ('dilibatkan', 0.6882207989692688), ('diikutkan', 0.6821407079696655), ('dimasukkan', 0.6670335531234741), ('ditampilkan', 0.6572144627571106), ('disisipkan', 0.64255291223526), ('tercakup', 0.6364314556121826), ('tersedia', 0.6273382306098938)]"
4,dijual,"[('dipasarkan', 0.7900047898292542), ('menjual', 0.7056453227996826), ('menjualnya', 0.7011994123458862), ('diedarkan', 0.6716945171356201), ('didistribusikan', 0.6666855216026306), ('diekspor', 0.6542602181434631), ('dibeli', 0.6498293280601501), ('diperdagangkan', 0.6484033465385437), ('disewakan', 0.6439421772956848), ('tersedia', 0.6132921576499939)]"
4,dipasarkan,"[('dijual', 0.7900047898292542), ('diedarkan', 0.6711956858634949), ('diperkenalkan', 0.6403521299362183), ('dirakit', 0.632017970085144), ('diekspor', 0.626061737537384), ('diproduksi', 0.6221478581428528), ('diluncurkan', 0.619026780128479), ('didistribusikan', 0.6099667549133301), ('tersedia', 0.6072555780410767), ('produknya', 0.5947676301002502)]"
4,menyertakan,"[('disertakan', 0.7591391801834106), ('mencantumkan', 0.6752923727035522), ('menampilkan', 0.6536903977394104), ('memuat', 0.642640233039856), ('menghadirkan', 0.6405104994773865), ('memasukkan', 0.6270177960395813), ('menyajikan', 0.6173617243766785), ('diikutsertakan', 0.6168118715286255), ('dilibatkan', 0.612446129322052), ('dicantumkan', 0.6033977270126343)]"
4,keberadaan,"[('keberadaannya', 0.7526857256889343), ('kehadiran', 0.6777777671813965), ('eksistensi', 0.6429905295372009), ('adanya', 0.6278643608093262), ('kehadirannya', 0.588455080986023), ('kebenarannya', 0.5483201146125793), ('identitas', 0.5296288132667542), ('pentingnya', 0.5248119235038757), ('eksistensinya', 0.5231032371520996), ('bukti', 0.5202699899673462)]"
4,terjadinya,"[('terjadi', 0.7200803756713867), ('timbulnya', 0.7176757454872131), ('pecahnya', 0.6267392039299011), ('meletusnya', 0.6199818253517151), ('berlangsungnya', 0.605241596698761), ('eskalasi', 0.6015558242797852), ('adanya', 0.6004359126091003), ('munculnya', 0.5944610238075256), ('berkepanjangan', 0.5908540487289429), ('merebaknya', 0.5766904354095459)]"
4,ketiadaan,"[('ketidaktahuan', 0.6355000734329224), ('ketidak', 0.6210950016975403), ('ketidakpastian', 0.6170827746391296), ('hilangnya', 0.6148725152015686), ('ketidakjelasan', 0.6145312786102295), ('kebodohan', 0.5968155264854431), ('penyimpangan', 0.5936611294746399), ('pengabaian', 0.5849036574363708), ('berkurangnya', 0.5844626426696777), ('kurangnya', 0.5786694884300232)]"
4,hadirnya,"[('munculnya', 0.6679479479789734), ('berkembangnya', 0.6434513330459595), ('dibukanya', 0.6347184181213379), ('diluncurkannya', 0.6089904308319092), ('kehadiran', 0.5713621973991394), ('adanya', 0.5694921612739563), ('beroperasinya', 0.5546345710754395), ('pesatnya', 0.5438463091850281), ('dibangunnya', 0.5359010100364685), ('bergabungnya', 0.529112696647644)]"
4,kurangnya,"[('minimnya', 0.7180984020233154), ('terbatasnya', 0.666911780834198), ('kekurangan', 0.6623837351799011), ('keterbatasan', 0.6152215600013733), ('ketiadaan', 0.5786694884300232), ('langkanya', 0.5750203728675842), ('adanya', 0.5659972429275513), ('tiadanya', 0.5639467239379883), ('hilangnya', 0.5639327168464661), ('berkurangnya', 0.5522491931915283)]"
4,banyaknya,"[('beragamnya', 0.6090351939201355), ('bertambahnya', 0.6016019582748413), ('banyak', 0.5992966890335083), ('terbatasnya', 0.5954699516296387), ('jumlah', 0.5836816430091858), ('minimnya', 0.5732702016830444), ('meningkatnya', 0.573123574256897), ('berkurangnya', 0.5694099068641663), ('padatnya', 0.5575483441352844), ('adanya', 0.5551491379737854)]"
4,memilki,"[('mempunyai', 0.8135459423065186), ('memilik', 0.7799385190010071), ('memiliki', 0.7688543796539307), ('memliki', 0.7595265507698059), ('punya', 0.7048949599266052), ('mempunya', 0.6982407569885254), ('meiliki', 0.6213434338569641), ('dimilikinya', 0.5848425626754761), ('memiki', 0.5574744343757629), ('mengandung', 0.5505082607269287)]"
4,punya,"[('mempunyai', 0.8107174038887024), ('memiliki', 0.7435223460197449), ('mempunya', 0.7073622345924377), ('memilki', 0.7048949003219604), ('memilik', 0.6641095876693726), ('memliki', 0.5786641836166382), ('miliki', 0.5682628750801086), ('mengenal', 0.5413455367088318), ('dimilikinya', 0.5353083610534668), ('butuh', 0.5212289690971375)]"
4,memilik,"[('memilki', 0.7799383997917175), ('mempunya', 0.7169080376625061), ('mempunyai', 0.7116971611976624), ('memliki', 0.6643339395523071), ('punya', 0.6641095876693726), ('memiliki', 0.6560838222503662), ('memiki', 0.5821303129196167), ('meiliki', 0.5687944889068604), ('memiiki', 0.5669545531272888), ('memeiliki', 0.5151771306991577)]"
4,mempunya,"[('memilik', 0.7169080972671509), ('mempunyai', 0.7089446783065796), ('punya', 0.707362174987793), ('memilki', 0.6982408761978149), ('memiliki', 0.6369014978408813), ('memliki', 0.6016656160354614), ('memiki', 0.5542723536491394), ('mempuyai', 0.5452383756637573), ('memiiki', 0.5444440841674805), ('meiliki', 0.5240347385406494)]"
4,mengandung,"[('memuat', 0.6198428869247437), ('berisi', 0.6150391697883606), ('terkandung', 0.6124879121780396), ('mempunyai', 0.605987012386322), ('memiliki', 0.5995066165924072), ('terdapat', 0.5622302889823914), ('memilki', 0.5505082607269287), ('dikandungnya', 0.5407588481903076), ('berisikan', 0.5334392786026001), ('mengadung', 0.5218259692192078)]"
4,termuat,"[('termaktub', 0.8089120388031006), ('tercantum', 0.7410294413566589), ('terangkum', 0.7329990863800049), ('tertuang', 0.7093765735626221), ('dimuat', 0.6599704623222351), ('tertulis', 0.6497758626937866), ('tertera', 0.639542818069458), ('terkandung', 0.6335161328315735), ('kitabnya', 0.6248424053192139), ('perikop', 0.6126216650009155)]"
4,tercakup,"[('disertakan', 0.6364314556121826), ('tercantum', 0.6258080005645752), ('terkandung', 0.6238875985145569), ('termuat', 0.6027990579605103), ('dilibatkan', 0.5991525650024414), ('terangkum', 0.5882881879806519), ('diikutsertakan', 0.5865319967269897), ('tertuang', 0.5859400033950806), ('termasuk', 0.5844382643699646), ('terhimpun', 0.5836527943611145)]"
4,tersimpan,"[('disimpan', 0.8047099113464355), ('menyimpan', 0.6499784588813782), ('dipajang', 0.647476315498352), ('dipamerkan', 0.6242207884788513), ('terkandung', 0.5900483131408691), ('tertanam', 0.5834827423095703), ('diawetkan', 0.558810293674469), ('diketemukan', 0.5572736263275146), ('menyimpannya', 0.544265627861023), ('disimpannya', 0.532068133354187)]"
4,meliputi,"[('mencakup', 0.8470293283462524), ('melingkupi', 0.7070399522781372), ('termasuk', 0.6568151712417603), ('mencakupi', 0.5804045796394348), ('menyangkut', 0.5587541460990906), ('terdapat', 0.5421834588050842), ('berisi', 0.5322139859199524), ('terdiri', 0.527108371257782), ('mencangkup', 0.5140199661254883), ('mencerminkan', 0.5118839144706726)]"
